total_pressure,total_enthalpy,heat_transfer_coef,Velocity,Temperature,predicted_h,x_position_m,Re_local,Nu_x,h_correlation
0.002911154,504170.5289,8.722778322,10,800,8.707309045,0.48,320000,167.7810532,8.389052658
0.002750848,504173.1166,8.697974422,10,800,8.69514258,0.4825,321666.6667,168.2174156,8.367291136
0.002848513,504175.8363,8.671912823,10,800,8.675551043,0.485,323333.3333,168.6526489,8.345698091
0.00206335,504178.3239,8.648074392,10,800,8.650788192,0.4875,325000,169.086762,8.324271359
0.00409128,504180.9421,8.622973747,10,800,8.698183838,0.49,326666.6667,169.5197634,8.303008818
0.000272522,504183.767,8.595915872,10,800,8.593493943,0.4925,328333.3333,169.9516616,8.28190838
0.006313401,504185.5883,8.578457185,10,800,8.698441521,0.495,330000,170.3824649,8.260967997
-0.000382465,504188.3975,8.551498691,10,800,8.565206585,0.4975,331666.6667,170.8121818,8.240185655
-0.019879661,504190.5947,8.530425246,10,800,8.947347224,0.5,333333.3333,171.2408203,8.219559375
84.24551995,273536.3443,1121.233014,15,1000,1103.54337,0,0,0,
14.04446784,590757.4788,794.2531616,15,1000,574.3559441,0.0025,2500,14.82989006,142.3669445
-0.106646428,650895.4583,381.0747836,15,1000,259.9407919,0.005,5000,20.97263165,100.6686319
0.879655082,664264.6367,289.22322,15,1000,278.6232184,0.0075,7500,25.68612305,82.19559375
0.718976534,670998.5361,242.9595331,15,1000,217.6059901,0.01,10000,29.65978011,71.18347227
0.616093036,675465.2109,212.2723905,15,1000,210.4115392,0.0125,12500,33.16064226,63.66843315
0.543013507,678753.2067,189.6831139,15,1000,186.2074201,0.015,15000,36.32566358,58.12106173
0.495611008,681326.1148,172.0066805,15,1000,173.368455,0.0175,17500,39.23620106,53.80964717
0.461105995,683421.2343,157.6127804,15,1000,149.9467595,0.02,20000,41.94526329,50.33431595
0.435786047,685176.6834,145.5525021,15,1000,144.3162045,0.0225,22500,44.48967017,47.45564818
0.416055192,686679.4157,135.2284484,15,1000,134.1431803,0.025,25000,46.89623003,45.02038083
0.400282796,687987.644,126.2406803,15,1000,125.6339768,0.0275,27500,49.185181,42.92524887
0.38722149,689141.998,118.3100619,15,1000,117.6809511,0.03,30000,51.3722461,41.09779688
0.376149842,690171.8575,111.2347455,15,1000,110.4096296,0.0325,32500,53.46992901,39.48548604
0.366558894,691099.0714,104.8646256,15,1000,104.6410027,0.035,35000,55.48836767,38.0491664
0.358100222,691940.3036,99.08521773,15,1000,96.09695175,0.0375,37500,57.43591721,36.75898702
0.350543458,692708.5261,93.80740009,15,1000,93.83009313,0.04,40000,59.31956022,35.59173613
0.343751811,693414.0052,88.96064288,15,1000,88.19034812,0.0425,42500,61.14520312,34.52905588
0.337586487,694064.9977,84.48821836,15,1000,84.77069769,0.045,45000,62.91789494,33.55621063
0.331945428,694668.2419,80.34383457,15,1000,81.27462386,0.0475,47500,64.6419921,32.66121706
0.326743828,695229.3008,76.48927179,15,1000,77.29083023,0.05,50000,66.32128453,31.83421657
0.321912258,695752.8203,72.89261205,15,1000,73.53949316,0.0525,52500,67.95909373,31.06701428
0.317389123,696242.7217,69.52691485,15,1000,68.56391052,0.055,55000,69.55835004,30.35273456
0.31314664,696702.3381,66.36928102,15,1000,65.9920101,0.0575,57500,71.12165422,29.68556002
0.309151842,697134.5241,63.40009908,15,1000,62.97804785,0.06,60000,72.65132716,29.06053086
0.305367351,697541.7445,60.60243584,15,1000,60.52376033,0.0625,62500,74.14945028,28.47338891
0.301757651,697926.1433,57.96156061,15,1000,57.86023128,0.065,65000,75.61789878,27.92045493
0.298280885,698289.6011,55.464554,15,1000,55.41682378,0.0675,67500,77.05836914,27.39853125
0.294919769,698633.7731,53.10004387,15,1000,52.91836453,0.07,70000,78.47240212,26.90482358
0.291654092,698960.1215,50.8579851,15,1000,69.04645556,0.0725,72500,79.86140202,26.43687791
0.288457468,699269.9468,48.72944291,15,1000,48.54552705,0.075,75000,81.22665309,25.99252899
0.285295955,699564.4059,46.70646882,15,1000,46.39416549,0.0775,77500,82.56933336,25.56985807
0.282142654,699844.5473,44.78185979,15,1000,44.74549194,0.08,80000,83.89052658,25.16715797
0.278945186,700111.3262,42.94905394,15,1000,42.96852038,0.0825,82500,85.19123247,24.78290399
0.275892464,700365.5117,41.20276594,15,1000,40.69842376,0.085,85000,86.47237552,24.41572956
0.27314883,700608.128,39.53596051,15,1000,39.60404903,0.0875,87500,87.73481275,24.06440578
0.270354082,700830.1285,38.01078836,15,1000,38.26491539,0.09,90000,88.97934034,23.72782409
0.267386507,701028.4935,36.64799546,15,1000,36.66172596,0.0925,92500,90.20669956,23.40498151
0.264502274,701206.9324,35.42209797,15,1000,35.09912234,0.095,95000,91.41758192,23.09496807
0.261779955,701368.5167,34.31199448,15,1000,33.99747699,0.0975,97500,92.61263372,22.79695599
0.259194202,701515.7368,33.30057451,15,1000,33.31204869,0.1,100000,93.79246005,22.51019041
0.256708223,701650.6092,32.3739848,15,1000,32.35249997,0.1025,102500,94.95762846,22.2339813
0.254294615,701774.7771,31.52093636,15,1000,31.35828934,0.105,105000,96.10867204,21.96769647
0.251937079,701889.5914,30.73214897,15,1000,30.76334646,0.1075,107500,97.24609236,21.7107555
0.249624695,701996.1752,29.99990648,15,1000,29.83047883,0.11,110000,98.370362,21.46262444
0.247348683,702095.4709,29.31773577,15,1000,29.30757638,0.1125,112500,99.48192679,21.22281105
0.245117858,702188.2734,28.68017501,15,1000,28.65657745,0.115,115000,100.581208,20.99086079
0.242917506,702275.2618,28.08255468,15,1000,28.10152619,0.1175,117500,101.668604,20.76635315
0.240735054,702357.0215,27.52085575,15,1000,27.31281733,0.12,120000,102.7444922,20.54889844
0.238571793,702434.0571,26.99161653,15,1000,26.92509278,0.1225,122500,103.8092304,20.33813493
0.236425907,702506.8075,26.49182043,15,1000,26.46077092,0.125,125000,104.8631582,20.13372638
0.234282284,702575.6556,26.01883026,15,1000,26.08265733,0.1275,127500,105.9065984,19.93535971
0.232136011,702640.939,25.57032277,15,1000,25.22000103,0.13,130000,106.939858,19.74274302
0.230006093,702702.9565,25.1442491,15,1000,25.14470643,0.1325,132500,107.9632293,19.55560379
0.227892739,702761.9706,24.738811,15,1000,24.68549952,0.135,135000,108.9769907,19.37368724
0.225798512,702818.2155,24.35240167,15,1000,24.35708235,0.1375,137500,109.9814082,19.19675489
0.22372251,702871.9006,23.98358082,15,1000,23.9528666,0.14,140000,110.9767353,19.0245832
0.221661694,702923.2142,23.63105431,15,1000,23.62230859,0.1425,142500,111.9632146,18.85696246
0.219612856,702972.3259,23.29365577,15,1000,23.20535444,0.145,145000,112.9410779,18.69369564
0.217573633,703019.389,22.97033017,15,1000,22.85662554,0.1475,147500,113.9105469,18.53459747
0.215542488,703064.5427,22.66012093,15,1000,22.55686405,0.15,150000,114.8718344,18.37949351
0.213518123,703107.9132,22.36216134,15,1000,22.22395421,0.1525,152500,115.825144,18.22821938
0.211501444,703149.6147,22.07567016,15,1000,21.87094197,0.155,155000,116.7706711,18.08062004
0.209494898,703189.7505,21.79993783,15,1000,21.74195763,0.1575,157500,117.7086032,17.93654906
0.207496812,703228.4161,21.53430678,15,1000,21.49362905,0.16,160000,118.6391204,17.79586807
0.205503849,703265.6996,21.27816815,15,1000,21.23159559,0.1625,162500,119.562396,17.65844618
0.203515259,703301.682,21.03096694,15,1000,21.02142367,0.165,165000,120.4785964,17.52415947
0.201532071,703336.4372,20.79219848,15,1000,20.77364399,0.1675,167500,121.3878817,17.39289051
0.199556571,703370.0328,20.5613995,15,1000,20.56180681,0.17,170000,122.2904062,17.26452794
0.19758837,703402.5314,20.33813858,15,1000,20.32009765,0.1725,172500,123.1863186,17.13896607
0.195625199,703433.9915,20.12201131,15,1000,20.09331137,0.175,175000,124.0757621,17.01610451
0.193664614,703464.4678,19.91263994,15,1000,19.89898825,0.1775,177500,124.9588747,16.89584785
0.191706516,703494.0112,19.70967813,15,1000,19.74270499,0.18,180000,125.8357899,16.77810532
0.189754223,703522.6676,19.51281343,15,1000,19.37106622,0.1825,182500,126.7066362,16.66279051
0.187808859,703550.4796,19.32175151,15,1000,19.2924019,0.185,185000,127.5715379,16.54982114
0.185866815,703577.4883,19.13620561,15,1000,19.13862309,0.1875,187500,128.4306152,16.43911875
0.183925993,703603.7326,18.95591018,15,1000,18.94752333,0.19,190000,129.2839842,16.33060853
0.181989247,703629.2474,18.7806286,15,1000,18.74015476,0.1925,192500,130.1317571,16.22421907
0.180058562,703654.0652,18.61013787,15,1000,18.60763858,0.195,195000,130.9740426,16.11988217
0.178131772,703678.2173,18.44422073,15,1000,18.39332098,0.1975,197500,131.810946,16.01753268
0.176207784,703701.7331,18.28267417,15,1000,18.29963562,0.2,200000,132.6425691,15.91710829
0.174286838,703724.6401,18.12530942,15,1000,18.11637824,0.2025,202500,133.4690105,15.81854939
0.172368353,703746.9644,17.97194721,15,1000,17.95717727,0.205,205000,134.290366,15.72179895
0.17045322,703768.7304,17.82242365,15,1000,17.80791484,0.2075,207500,135.1067283,15.62680231
0.168544123,703789.9599,17.67659001,15,1000,17.67821196,0.21,210000,135.9181875,15.53350714
0.16664058,703810.6739,17.53429797,15,1000,17.48621273,0.2125,212500,136.7248307,15.44186323
0.164737149,703830.8941,17.39539267,15,1000,17.39280303,0.215,215000,137.5267427,15.35182244
0.162832402,703850.6413,17.259735,15,1000,17.25179896,0.2175,217500,138.3240059,15.26333858
0.160931849,703869.9328,17.1272138,15,1000,17.12519523,0.22,220000,139.1167001,15.17636728
0.159039279,703888.7841,16.99772214,15,1000,16.98189425,0.2225,222500,139.904903,15.09086594
0.157151341,703907.2115,16.871142,15,1000,16.82342298,0.225,225000,140.6886901,15.00679361
0.155264135,703925.2316,16.74735686,15,1000,16.73697644,0.2275,227500,141.4681348,14.92411092
0.153377417,703942.86,16.62626045,15,1000,16.59951774,0.23,230000,142.2433084,14.84278001
0.15149237,703960.1109,16.50775892,15,1000,16.4831303,0.2325,232500,143.0142805,14.76276444
0.149612075,703976.9968,16.3917691,15,1000,16.37951927,0.235,235000,143.7811186,14.68402914
0.147737867,703993.5293,16.27820987,15,1000,16.26680591,0.2375,237500,144.5438885,14.60654031
0.145867776,704009.7206,16.16699529,15,1000,16.17070366,0.24,240000,145.3026543,14.53026543
0.14399869,704025.5829,16.0580377,15,1000,16.06488677,0.2425,242500,146.0574784,14.45517312
0.142130124,704041.128,15.95125948,15,1000,15.96967627,0.245,245000,146.8084215,14.38123313
0.140264491,704056.366,15.84659237,15,1000,15.84452256,0.2475,247500,147.555543,14.30841629
0.138404328,704071.3062,15.7439743,15,1000,15.7550741,0.25,250000,148.2989006,14.23669445
0.136548954,704085.9578,15.6433401,15,1000,15.64978188,0.2525,252500,149.0385505,14.16604045
0.134696427,704100.3302,15.54462338,15,1000,15.59099218,0.255,255000,149.7745479,14.09642803
0.132846515,704114.4324,15.44776299,15,1000,15.60015687,0.2575,257500,150.5069461,14.02783187
0.130999325,704128.2728,15.35270177,15,1000,15.43117365,0.26,260000,151.2357976,13.96022747
0.12915582,704141.8595,15.25938556,15,1000,15.26393943,0.2625,262500,151.9611533,13.89359116
0.127317036,704155.1994,15.16776579,15,1000,15.1769962,0.265,265000,152.683063,13.82790005
0.125482403,704168.3,15.07779069,15,1000,15.1149965,0.2675,267500,153.4015755,13.76313201
0.123650189,704181.169,14.98940571,15,1000,15.00853656,0.27,270000,154.1167383,13.69926563
0.121822187,704193.8131,14.90256897,15,1000,14.9508708,0.2725,272500,154.8285977,13.63628016
0.120001523,704206.2374,14.81724594,15,1000,14.85009961,0.275,275000,155.5371991,13.57415556
0.118185604,704218.4483,14.73338592,15,1000,14.73262748,0.2775,277500,156.2425868,13.51287237
0.116370213,704230.4537,14.65093492,15,1000,14.65346953,0.28,280000,156.9448042,13.45241179
0.114558895,704242.259,14.56986297,15,1000,14.56431644,0.2825,282500,157.6438937,13.39275557
0.112758268,704253.8676,14.49014828,15,1000,14.49581566,0.285,285000,158.3398966,13.33388603
0.110964634,704265.2852,14.41174355,15,1000,14.41256889,0.2875,287500,159.0328535,13.27578603
0.109172127,704276.519,14.33459642,15,1000,14.335434,0.29,290000,159.722804,13.21843896
0.107380241,704287.5741,14.25867993,15,1000,14.25502842,0.2925,292500,160.409787,13.16182868
0.105594781,704298.4532,14.1839765,15,1000,14.17744206,0.295,295000,161.0938404,13.10593956
0.103809585,704309.1605,14.11045099,15,1000,14.11635178,0.2975,297500,161.7750013,13.05075641
0.10201932,704319.7026,14.0380588,15,1000,14.03379596,0.3,300000,162.4533062,12.99626449
0.100234224,704330.083,13.96678353,15,1000,13.96683763,0.3025,302500,163.1287906,12.9424495
0.098456297,704340.3033,13.89661529,15,1000,13.92530944,0.305,305000,163.8014895,12.88929754
0.096685137,704350.368,13.82750876,15,1000,13.88144828,0.3075,307500,164.4714371,12.83679509
0.094913805,704360.2844,13.75941156,15,1000,13.7837475,0.31,310000,165.1386667,12.78492904
0.093140384,704370.0571,13.69230968,15,1000,13.70209161,0.3125,312500,165.8032113,12.73368663
0.091382033,704379.6841,13.62622547,15,1000,13.64575186,0.315,315000,166.465103,12.68305547
0.089635192,704389.1673,13.56112618,15,1000,13.59366342,0.3175,317500,167.1243733,12.6330235
0.087881946,704398.5145,13.49694475,15,1000,13.49601801,0.32,320000,167.7810532,12.58357899
0.086130686,704407.7327,13.43364537,15,1000,13.42958671,0.3225,322500,168.4351728,12.53471053
0.08438396,704416.8284,13.37119394,15,1000,13.35453225,0.325,325000,169.086762,12.48640704
0.082657942,704425.762,13.30993337,15,1000,13.27416464,0.3275,327500,169.7358498,12.4386577
0.080890915,704434.553,13.24967724,15,1000,13.22722712,0.33,330000,170.3824649,12.391452
0.079089742,704443.2564,13.18994035,15,1000,13.13773798,0.3325,332500,171.0266353,12.34477969
0.077335049,704451.8578,13.13087225,15,1000,13.09647292,0.335,335000,171.6683886,12.29863082
0.075621248,704460.3429,13.07262242,15,1000,13.06402808,0.3375,337500,172.3077516,12.25299567
0.073952125,704468.7064,13.01522923,15,1000,13.00790263,0.34,340000,172.944751,12.20786478
0.072313754,704476.9548,12.95862139,15,1000,12.9514055,0.3425,342500,173.5794128,12.16322893
0.070692922,704485.0828,12.90284687,15,1000,12.89706065,0.345,345000,174.2117625,12.11907913
0.069073585,704493.1708,12.8472346,15,1000,12.85802659,0.3475,347500,174.8418252,12.07540663
0.067454881,704501.1237,12.79261513,15,1000,12.79830221,0.35,350000,175.4696255,12.03220289
0.065840279,704508.9094,12.73926092,15,1000,12.75861141,0.3525,352500,176.0951876,11.98945958
0.064225321,704516.6392,12.68621408,15,1000,12.68266432,0.355,355000,176.7185354,11.94716859
0.062613924,704524.2706,12.63384431,15,1000,12.64757416,0.3575,357500,177.3396921,11.90532199
0.061006338,704531.8054,12.58214138,15,1000,12.5737572,0.36,360000,177.9586807,11.86391204
0.059403632,704539.2461,12.5310863,15,1000,12.52508218,0.3625,362500,178.5755237,11.82293122
0.057805784,704546.5951,12.48066093,15,1000,12.47767578,0.365,365000,179.1902433,11.78237216
0.056213761,704553.8546,12.43085188,15,1000,12.43782259,0.3675,367500,179.8028613,11.74222768
0.054629493,704561.0259,12.38164996,15,1000,12.37992385,0.37,370000,180.4133991,11.70249075
0.053054586,704568.1105,12.33304582,15,1000,12.32399524,0.3725,372500,181.0218777,11.66315454
0.051489588,704575.1099,12.2850277,15,1000,12.28361795,0.375,375000,181.6283179,11.62421235
0.049934573,704582.026,12.23758284,15,1000,12.23761018,0.3775,377500,182.2327399,11.58565764
0.04839044,704588.8604,12.19069965,15,1000,12.22025926,0.38,380000,182.8351638,11.54748403
0.046858047,704595.6148,12.14436798,15,1000,12.09409318,0.3825,382500,183.4356094,11.50968529
0.045338011,704602.2905,12.09857786,15,1000,12.09225784,0.385,385000,184.0340958,11.47225532
0.043830648,704608.8889,12.0533192,15,1000,12.05521058,0.3875,387500,184.6306422,11.43518816
0.04233648,704615.4116,12.00858211,15,1000,11.99052139,0.39,390000,185.2252674,11.398478
0.040856394,704621.86,11.96435721,15,1000,11.96400106,0.3925,392500,185.8179898,11.36211912
0.039391009,704628.2353,11.92063536,15,1000,11.92168659,0.395,395000,186.4088275,11.32610598
0.037940747,704634.5388,11.87740761,15,1000,11.87501066,0.3975,397500,186.9977984,11.29043311
0.036506044,704640.7719,11.83466528,15,1000,11.83157313,0.4,400000,187.5849201,11.25509521
0.03508736,704646.9357,11.79239931,15,1000,11.77373444,0.4025,402500,188.1702099,11.22008705
0.033685358,704653.0318,11.75060083,15,1000,11.75194761,0.405,405000,188.7536848,11.18540354
0.032301136,704659.0611,11.70926202,15,1000,11.69872455,0.4075,407500,189.3353616,11.1510397
0.030935612,704665.0249,11.66837489,15,1000,11.67130946,0.41,410000,189.9152569,11.11699065
0.029588872,704670.9242,11.62793035,15,1000,11.62516193,0.4125,412500,190.4933869,11.0832516
0.02826117,704676.7606,11.58791978,15,1000,11.58239471,0.415,415000,191.0697676,11.04981788
0.026953404,704682.535,11.54833663,15,1000,11.54484278,0.4175,417500,191.6444148,11.01668492
0.025666967,704688.2484,11.50917417,15,1000,11.51001498,0.42,420000,192.2173441,10.98384823
0.024402403,704693.9019,11.47042441,15,1000,11.47472671,0.4225,422500,192.7885707,10.95130343
0.023160246,704699.4967,11.43207918,15,1000,11.43833295,0.425,425000,193.3581098,10.9190462
0.02194139,704705.0337,11.39413138,15,1000,11.39493077,0.4275,427500,193.9259763,10.88707235
0.020747005,704710.514,11.3565749,15,1000,11.35621893,0.43,430000,194.4921847,10.85537775
0.019578243,704715.9384,11.31940313,15,1000,11.31757146,0.4325,432500,195.0567496,10.82395836
0.018436119,704721.308,11.28260891,15,1000,11.27901135,0.435,435000,195.6196851,10.79281021
0.017322022,704726.6237,11.24618535,15,1000,11.24623187,0.4375,437500,196.1810053,10.76192943
0.016237276,704731.8865,11.2101265,15,1000,11.20983791,0.44,440000,196.740724,10.73131222
0.01518341,704737.0972,11.17442673,15,1000,11.15952235,0.4425,442500,197.2988548,10.70095484
0.014161984,704742.2568,11.13907937,15,1000,10.95170509,0.445,445000,197.8554112,10.67085364
0.013174949,704747.3663,11.10407733,15,1000,11.07831374,0.4475,447500,198.4104065,10.64100504
0.012224362,704752.4266,11.06941369,15,1000,11.06770647,0.45,450000,198.9638536,10.61140552
0.011312469,704757.4386,11.03508223,15,1000,11.03338655,0.4525,452500,199.5157655,10.58205165
0.010441701,704762.4033,11.00107691,15,1000,11.00244424,0.455,455000,200.0661548,10.55294004
0.009614808,704767.3217,10.9673912,15,1000,10.9684746,0.4575,457500,200.6150342,10.52406737
0.008835307,704772.1947,10.93401798,15,1000,10.93378584,0.46,460000,201.1624159,10.4954304
0.008106711,704777.0232,10.90095117,15,1000,10.89024844,0.4625,462500,201.7083122,10.46702593
0.007433511,704781.8083,10.86818216,15,1000,10.81821556,0.465,465000,202.2527351,10.43885085
0.006818582,704786.5516,10.83570291,15,1000,10.8295965,0.4675,467500,202.7956965,10.41090206
0.006271438,704791.2519,10.80351882,15,1000,10.80161372,0.47,470000,203.337208,10.38317658
0.005796269,704795.9159,10.77158725,15,1000,10.7725682,0.4725,472500,203.8772812,10.35567143
0.00539114,704800.5361,10.73995437,15,1000,10.7318258,0.475,475000,204.4159275,10.32838371
0.00510996,704805.1176,10.70858501,15,1000,10.70079859,0.4775,477500,204.9531582,10.30131057
0.004831119,704809.6972,10.67724148,15,1000,10.66591034,0.48,480000,205.4889844,10.27444922
0.004814369,704814.1297,10.64689376,15,1000,10.65407683,0.4825,482500,206.023417,10.24779691
0.00496197,704818.7843,10.61503827,15,1000,10.63091524,0.485,485000,206.5564668,10.22135093
0.003999124,704823.0209,10.5860437,15,1000,10.59063678,0.4875,487500,207.0881446,10.19510866
0.007977593,704827.5329,10.55514642,15,1000,10.63368884,0.49,490000,207.6184608,10.16906747
0.000511967,704832.3708,10.52205489,15,1000,10.50880837,0.4925,492500,208.1474259,10.14322481
0.013658166,704835.4716,10.50082809,15,1000,10.68951942,0.495,495000,208.6750501,10.11757819
-0.0006753,704840.3085,10.46767805,15,1000,10.47456041,0.4975,497500,209.2013436,10.09212512
-0.040544445,704844.0916,10.44176574,15,1000,11.0101941,0.5,500000,209.7263165,10.06686319
84.24551995,351142.4069,1121.233014,15,1200,1040.136672,0,0,0,#DIV/0!
14.04446784,759012.0641,794.2531616,15,1200,563.4191306,0.0025,2500,14.82989006,142.3669445
-0.106646428,836333.3116,381.0747836,15,1200,221.5486087,0.005,5000,20.97263165,100.6686319
0.879655082,853522.4132,289.22322,15,1200,280.8879138,0.0075,7500,25.68612305,82.19559375
0.718976534,862180.3289,242.9595331,15,1200,218.707041,0.01,10000,29.65978011,71.18347227
0.616093036,867923.2219,212.2723905,15,1200,211.6619382,0.0125,12500,33.16064226,63.66843315
0.543013507,872150.6615,189.6831139,15,1200,186.4383484,0.015,15000,36.32566358,58.12106173
0.495611008,875458.6975,172.0066805,15,1200,173.6335171,0.0175,17500,39.23620106,53.80964717
0.461105995,878152.431,157.6127804,15,1200,149.8680073,0.02,20000,41.94526329,50.33431595
0.435786047,880409.4435,145.5525021,15,1200,144.3288414,0.0225,22500,44.48967017,47.45564818
0.416055192,882341.5329,135.2284484,15,1200,134.1589852,0.025,25000,46.89623003,45.02038083
0.400282796,884023.5448,126.2406803,15,1200,124.7212274,0.0275,27500,49.185181,42.92524887
0.38722149,885507.7175,118.3100619,15,1200,117.4643759,0.03,30000,51.3722461,41.09779688
0.376149842,886831.8255,111.2347455,15,1200,109.9529329,0.0325,32500,53.46992901,39.48548604
0.366558894,888023.96,104.8646256,15,1200,104.3504948,0.035,35000,55.48836767,38.0491664
0.358100222,889105.5462,99.08521773,15,1200,95.08224149,0.0375,37500,57.43591721,36.75898702
0.350543458,890093.2627,93.80740009,15,1200,93.08677759,0.04,40000,59.31956022,35.59173613
0.343751811,891000.3087,88.96064288,15,1200,86.94722452,0.0425,42500,61.14520312,34.52905588
0.337586487,891837.3004,84.48821836,15,1200,83.79052468,0.045,45000,62.91789494,33.55621063
0.331945428,892612.9013,80.34383457,15,1200,79.71598725,0.0475,47500,64.6419921,32.66121706
0.326743828,893334.2638,76.48927179,15,1200,75.68096155,0.05,50000,66.32128453,31.83421657
0.321912258,894007.3612,72.89261205,15,1200,72.73423656,0.0525,52500,67.95909373,31.06701428
0.317389123,894637.2352,69.52691485,15,1200,68.50672219,0.055,55000,69.55835004,30.35273456
0.31314664,895228.1713,66.36928102,15,1200,66.13742055,0.0575,57500,71.12165422,29.68556002
0.309151842,895783.8398,63.40009908,15,1200,63.00942733,0.06,60000,72.65132716,29.06053086
0.305367351,896307.4094,60.60243584,15,1200,60.63400966,0.0625,62500,74.14945028,28.47338891
0.301757651,896801.637,57.96156061,15,1200,57.88570717,0.065,65000,75.61789878,27.92045493
0.298280885,897268.9403,55.464554,15,1200,55.17569717,0.0675,67500,77.05836914,27.39853125
0.294919769,897711.4476,53.10004387,15,1200,52.87225378,0.07,70000,78.47240212,26.90482358
0.291654092,898131.0389,50.8579851,15,1200,69.13074195,0.0725,72500,79.86140202,26.43687791
0.288457468,898529.386,48.72944291,15,1200,48.34323491,0.075,75000,81.22665309,25.99252899
0.285295955,898907.9766,46.70646882,15,1200,46.29779131,0.0775,77500,82.56933336,25.56985807
0.282142654,899268.1587,44.78185979,15,1200,44.5589716,0.08,80000,83.89052658,25.16715797
0.278945186,899611.1604,42.94905394,15,1200,42.8072764,0.0825,82500,85.19123247,24.78290399
0.275892464,899937.9706,41.20276594,15,1200,40.55138274,0.085,85000,86.47237552,24.41572956
0.27314883,900249.9061,39.53596051,15,1200,39.44593802,0.0875,87500,87.73481275,24.06440578
0.270354082,900535.3355,38.01078836,15,1200,38.05111191,0.09,90000,88.97934034,23.72782409
0.267386507,900790.3764,36.64799546,15,1200,36.48978384,0.0925,92500,90.20669956,23.40498151
0.264502274,901019.798,35.42209797,15,1200,34.96376155,0.095,95000,91.41758192,23.09496807
0.261779955,901227.5494,34.31199448,15,1200,33.96656602,0.0975,97500,92.61263372,22.79695599
0.259194202,901416.8325,33.30057451,15,1200,33.27699934,0.1,100000,93.79246005,22.51019041
0.256708223,901590.2399,32.3739848,15,1200,32.3484422,0.1025,102500,94.95762846,22.2339813
0.254294615,901749.8844,31.52093636,15,1200,31.34339747,0.105,105000,96.10867204,21.96769647
0.251937079,901897.5029,30.73214897,15,1200,30.63112576,0.1075,107500,97.24609236,21.7107555
0.249624695,902034.5393,29.99990648,15,1200,29.70137757,0.11,110000,98.370362,21.46262444
0.247348683,902162.2053,29.31773577,15,1200,29.27414863,0.1125,112500,99.48192679,21.22281105
0.245117858,902281.5228,28.68017501,15,1200,28.62040519,0.115,115000,100.581208,20.99086079
0.242917506,902393.3652,28.08255468,15,1200,28.02706857,0.1175,117500,101.668604,20.76635315
0.240735054,902498.4847,27.52085575,15,1200,27.26849352,0.12,120000,102.7444922,20.54889844
0.238571793,902597.5306,26.99161653,15,1200,26.89768128,0.1225,122500,103.8092304,20.33813493
0.236425907,902691.0669,26.49182043,15,1200,26.40217673,0.125,125000,104.8631582,20.13372638
0.234282284,902779.5859,26.01883026,15,1200,26.05362535,0.1275,127500,105.9065984,19.93535971
0.232136011,902863.5218,25.57032277,15,1200,25.17542334,0.13,130000,106.939858,19.74274302
0.230006093,902943.2586,25.1442491,15,1200,25.09248494,0.1325,132500,107.9632293,19.55560379
0.227892739,903019.1339,24.738811,15,1200,24.63596162,0.135,135000,108.9769907,19.37368724
0.225798512,903091.4487,24.35240167,15,1200,24.3006796,0.1375,137500,109.9814082,19.19675489
0.22372251,903160.4725,23.98358082,15,1200,23.93059681,0.14,140000,110.9767353,19.0245832
0.221661694,903226.4471,23.63105431,15,1200,23.61167908,0.1425,142500,111.9632146,18.85696246
0.219612856,903289.5908,23.29365577,15,1200,23.20499372,0.145,145000,112.9410779,18.69369564
0.217573633,903350.1006,22.97033017,15,1200,22.86004327,0.1475,147500,113.9105469,18.53459747
0.215542488,903408.1554,22.66012093,15,1200,22.56655308,0.15,150000,114.8718344,18.37949351
0.213518123,903463.9174,22.36216134,15,1200,22.22760168,0.1525,152500,115.825144,18.22821938
0.211501444,903517.5336,22.07567016,15,1200,21.86063505,0.155,155000,116.7706711,18.08062004
0.209494898,903569.1369,21.79993783,15,1200,21.72880596,0.1575,157500,117.7086032,17.93654906
0.207496812,903618.8498,21.53430678,15,1200,21.47343357,0.16,160000,118.6391204,17.79586807
0.205503849,903666.7857,21.27816815,15,1200,21.21156881,0.1625,162500,119.562396,17.65844618
0.203515259,903713.0489,21.03096694,15,1200,21.01913911,0.165,165000,120.4785964,17.52415947
0.201532071,903757.7341,20.79219848,15,1200,20.76253278,0.1675,167500,121.3878817,17.39289051
0.199556571,903800.9285,20.5613995,15,1200,20.53474014,0.17,170000,122.2904062,17.26452794
0.19758837,903842.7124,20.33813858,15,1200,20.28659335,0.1725,172500,123.1863186,17.13896607
0.195625199,903883.1611,20.12201131,15,1200,20.07403349,0.175,175000,124.0757621,17.01610451
0.193664614,903922.3449,19.91263994,15,1200,19.88627398,0.1775,177500,124.9588747,16.89584785
0.191706516,903960.3293,19.70967813,15,1200,19.73211749,0.18,180000,125.8357899,16.77810532
0.189754223,903997.1733,19.51281343,15,1200,19.34104386,0.1825,182500,126.7066362,16.66279051
0.187808859,904032.9315,19.32175151,15,1200,19.26286876,0.185,185000,127.5715379,16.54982114
0.185866815,904067.657,19.13620561,15,1200,19.11735276,0.1875,187500,128.4306152,16.43911875
0.183925993,904101.3997,18.95591018,15,1200,18.92840479,0.19,190000,129.2839842,16.33060853
0.181989247,904134.2045,18.7806286,15,1200,18.70780876,0.1925,192500,130.1317571,16.22421907
